Solomon Islands,2005,x,x,x,x,x,x,x,x,x,x,38.3,93.2,x,x
Solomon Islands,2006,x,x,x,x,27.3,34.6,x,x,x,x,38.2,x,x,x
Solomon Islands,2007,x,x,x,x,x,x,12.5,0.4,20.9,26.2,x,x,x,x
Somalia,1985,x,x,x,x,x,x,x,x,x,x,40.2,102.3,x,x
Somalia,1986,x,x,x,x,x,x,x,x,x,x,40.2,x,x,x
Somalia,1987,x,x,x,x,x,x,x,x,x,x,40.1,90.1,x,x
Somalia,1988,x,x,x,x,x,x,x,x,x,x,40,x,x,x
Somalia,1989,x,x,x,x,x,x,x,x,x,x,40,x,x,x
Somalia,1990,x,x,x,x,x,x,x,x,x,x,39.9,102.2,x,x
Somalia,1991,x,x,x,x,x,x,x,x,x,x,39.8,x,x,x
Somalia,1992,x,x,x,x,x,x,x,x,x,x,39.7,x,x,x
Somalia,1993,x,x,x,x,x,x,x,x,x,x,39.6,x,x,x
Somalia,1994,x,x,x,x,x,x,x,x,x,x,39.4,x,x,x
Somalia,1995,x,x,x,x,x,x,x,x,x,x,39.3,102.4,x,x
Somalia,1996,x,x,x,x,x,x,x,x,x,x,39.3,x,x,x
Somalia,1997,x,x,x,x,x,x,x,x,x,x,39.4,x,x,x
Somalia,1998,x,x,x,x,x,x,x,x,x,x,39.4,x,x,x
Somalia,1999,x,x,x,x,1,7.9,x,x,x,x,39.4,x,x,x
Somalia,2000,x,x,x,x,x,x,x,x,x,x,39.4,102,x,x
Somalia,2001,x,x,x,x,x,x,x,x,x,x,39.4,x,x,x
Somalia,2002,x,x,x,x,x,x,x,x,x,x,39.3,94.3,x,x
Somalia,2003,x,x,x,x,x,x,x,x,x,x,39.3,x,x,x
Somalia,2004,x,x,x,x,x,x,x,x,x,x,39.3,x,x,x
Somalia,2005,x,x,x,x,x,x,x,x,x,x,39.2,101.6,x,x
Somalia,2006,x,x,x,x,1.2,14.6,x,x,x,x,39.2,x,x,x
South Africa,1980,x,x,x,x,x,x,5.6,0.9,25.7,27.8,x,x,x,x
South Africa,1985,x,x,x,x,x,x,5.2,0.9,26.1,27.9,42.4,101.1,x,x
South Africa,1986,x,x,x,x,x,x,x,x,x,x,42.1,x,x,x
South Africa,1987,x,x,x,x,x,x,x,x,x,x,42,x,x,x
South Africa,1988,x,x,x,x,x,x,x,x,x,x,41.9,x,x,x
South Africa,1989,x,x,x,x,48.4,49.7,x,x,x,x,41.8,x,x,x
South Africa,1990,x,x,x,x,x,x,x,x,x,x,41.6,102.1,x,x
South Africa,1991,x,x,x,x,x,x,x,x,x,x,41.2,100.2,x,x
South Africa,1992,x,x,x,x,x,x,x,x,x,x,40.9,x,x,x
South Africa,1993,x,x,x,x,x,x,x,x,x,x,40.6,x,x,x
South Africa,1994,x,x,x,x,x,x,x,x,x,x,40.3,x,x,x
South Africa,1995,x,x,x,x,x,x,x,x,x,x,40.1,103.1,x,x
South Africa,1996,x,x,80.9,84.1,x,x,3.4,0.8,27.9,30.3,39.9,108,x,x
South Africa,1997,x,x,x,x,x,x,x,x,x,x,39.7,107.6,x,x
South Africa,1998,x,x,x,x,55.1,56.3,x,x,x,x,39.4,107.2,x,x
South Africa,1999,x,x,x,x,x,x,x,x,x,x,39.1,106.8,x,x
South Africa,2000,x,x,x,x,x,x,x,x,x,x,38.9,103.5,x,x
South Africa,2001,x,x,x,x,x,x,x,x,x,x,38.8,107.8,x,x
South Africa,2002,x,x,x,x,x,x,x,x,x,x,38.7,107.8,x,x
South Africa,2003,18,18,x,x,x,x,4.4,2.2,28,30.6,38.6,109.6,x,x
South Africa,2004,x,x,x,x,59.8,59.9,x,x,x,x,38.3,102.7,x,x
South Africa,2005,x,x,x,x,x,x,x,x,x,x,38.1,103.6,x,x
South Africa,2006,x,x,x,x,x,x,x,x,x,x,38,x,x,x
South Africa,2011,x,x,x,x,x,x,3.4,0.7,30.6,33,x,x,x,x
Spain,1970,x,x,x,x,x,x,3.1,0.6,23.7,27.5,x,x,x,x
Spain,1977,x,x,x,x,18.6,47.1,x,x,x,x,x,x,x,x
Spain,1981,x,x,x,x,x,x,5.6,1.8,23.1,26,x,x,x,x
Spain,1985,x,x,x,x,38,59.4,x,x,x,x,29.9,103.8,x,x
Spain,1986,18,18,x,x,x,x,x,x,x,x,30.3,103.8,26731,x
Spain,1987,18,18,x,x,x,x,x,x,x,x,32.5,103.9,25435,x
Spain,1988,18,18,x,x,x,x,x,x,x,x,33.7,104,24446,x
Spain,1989,18,18,x,x,x,x,x,x,x,x,33.9,104,21349,x
Spain,1990,18,18,x,x,x,x,x,x,x,x,34.4,104.1,19284,x
Spain,1991,18,18,95.1,98,x,x,2.4,0.7,26,28.4,34.8,104.2,17875,x
Spain,1992,18,18,x,x,x,x,x,x,x,x,35.6,104.2,16347,x
Spain,1993,18,18,x,x,x,x,x,x,x,x,36.3,104.2,14783,x
Spain,1994,18,18,x,x,x,x,x,x,x,x,37.1,104.2,13140,x
Spain,1995,18,18,x,x,67.4,81.1,x,x,x,x,37.7,104.2,11981,x
Spain,1996,18,18,x,x,x,x,x,x,x,x,38,104.2,11174,x
Spain,1997,18,18,x,x,x,x,x,x,x,x,38.5,104.2,11264,x
Spain,1998,18,18,x,x,x,x,x,x,x,x,38.6,104.2,10901,x
Spain,1999,x,x,x,x,66,71.7,x,x,x,x,38.9,104.3,x,x
Spain,2000,x,x,x,x,x,x,x,x,x,x,39.5,104.1,x,x
Spain,2001,x,x,x,x,x,x,1.2,0.4,29.3,31.6,39,104,x,x
Spain,2002,x,x,x,x,x,x,x,x,x,x,39.7,103.9,x,x
Spain,2003,18,18,x,x,x,x,x,x,x,x,40.4,103.6,x,x
Spain,2004,x,x,x,x,x,x,x,x,x,x,40.6,103.4,x,x
Spain,2005,x,x,x,x,x,x,x,x,x,x,40.9,103,x,x
Spain,2006,x,x,x,x,62.3,65.7,x,x,x,x,41.2,x,x,x
Sri Lanka,1971,x,x,x,x,x,x,10.6,0.6,23.5,28.1,x,x,x,x
Sri Lanka,1975,x,x,x,x,19.7,43.2,x,x,x,x,x,x,x,x
Sri Lanka,1977,x,x,x,x,26.9,48.6,x,x,x,x,x,x,x,x
Sri Lanka,1981,x,x,x,x,33.7,47.7,9.9,1,24.4,27.9,x,x,x,x
Sri Lanka,1982,x,x,x,x,31.9,57.8,x,x,x,x,x,x,x,x
Sri Lanka,1985,18,18,x,x,x,x,x,x,x,x,30.9,96.7,29754,x
Sri Lanka,1986,18,18,x,x,x,x,x,x,x,x,30.4,96.2,28866,x
Sri Lanka,1987,18,18,x,x,40.6,61.7,6.9,x,25,x,31.9,96.2,28038,x
Sri Lanka,1988,18,18,x,x,x,x,x,x,x,x,33.3,96.2,25817,x
Sri Lanka,1989,18,18,x,x,x,x,x,x,x,x,34.7,96.2,28569,x
Sri Lanka,1990,x,x,x,x,x,x,x,x,x,x,36.1,98,x,x
Sri Lanka,1991,18,18,x,x,x,x,x,x,x,x,34.6,x,26201,x
Sri Lanka,1992,x,x,x,x,x,x,x,x,x,x,33.1,x,x,x
Sri Lanka,1993,x,x,x,x,43.7,66.1,x,x,x,x,33.2,x,x,x
Sri Lanka,1994,x,x,x,x,x,x,x,x,x,x,33.4,96.2,x,x
Sri Lanka,1995,18,18,x,x,x,x,x,x,x,x,32.7,99,28495,x
Sri Lanka,1996,18,18,x,x,x,x,x,x,x,x,32.3,96.2,28410,x
Sri Lanka,1997,x,x,x,x,x,x,x,x,x,x,31.8,96.2,x,x
Sri Lanka,1998,x,x,x,x,x,x,x,x,x,x,34.9,96.2,x,x
Sri Lanka,1999,x,x,x,x,x,x,x,x,x,x,33.1,96.2,x,x
Sri Lanka,2000,x,x,x,x,49.6,70,x,x,x,x,33.1,100.5,x,x
Sri Lanka,2001,18,18,89.1,92.3,x,x,10.8,1.8,23.8,27.6,33,102.1,27633,x
Sri Lanka,2002,18,18,x,x,x,x,x,x,x,x,32.8,102.1,x,x
Sri Lanka,2003,x,x,x,x,x,x,x,x,x,x,32.7,x,x,x
Sri Lanka,2004,x,x,x,x,x,x,x,x,x,x,32.4,x,x,x
Sri Lanka,2005,x,x,x,x,x,x,x,x,x,x,32.4,102.3,x,x
Sri Lanka,2006,x,x,x,x,52.7,68,x,x,x,x,32.4,x,x,x
Sri Lanka,2007,x,x,x,x,x,x,9.2,x,23.6,x,x,x,x,x
Sudan,1973,x,x,x,x,x,x,43.1,4.4,18.7,25.8,x,x,x,x
Sudan,1979,x,x,x,x,3.9,4.6,x,x,x,x,x,x,x,x
Sudan,1983,x,x,x,x,x,x,28.8,3.2,20.7,27.2,x,x,x,x
Sudan,1985,x,x,x,x,x,x,x,x,x,x,26.6,99.3,x,x
Sudan,1986,x,x,x,x,x,x,x,x,x,x,26.5,x,x,x
Sudan,1987,x,x,x,x,x,x,x,x,x,x,26.3,x,x,x
Sudan,1988,x,x,x,x,x,x,x,x,x,x,26.2,x,x,x
Sudan,1989,x,x,x,x,x,x,x,x,x,x,26.1,x,x,x
Sudan,1990,x,x,x,x,5.6,8.7,15.9,x,24.1,x,26,99.1,x,x
Sudan,1991,x,x,x,x,x,x,x,x,x,x,25.9,x,x,x
Sudan,1992,x,x,x,x,x,x,x,x,x,x,25.9,x,x,x
Sudan,1993,x,x,x,x,6.9,9.9,20.6,1.8,22.7,29.1,25.8,99.3,x,x
Sudan,1994,x,x,x,x,x,x,x,x,x,x,25.5,97.2,x,x
Sudan,1995,x,x,x,x,x,x,x,x,x,x,25.5,98.9,x,x
Sudan,1996,x,x,x,x,x,x,x,x,x,x,25,97.3,x,x
Sudan,1997,x,x,x,x,x,x,x,x,x,x,25.2,97.3,x,x
Sudan,1998,x,x,x,x,x,x,x,x,x,x,25.1,98.6,x,x
Sudan,1999,x,x,x,x,5.4,7,x,x,x,x,25,98.5,x,x
Sudan,2000,x,x,51.8,71.1,x,x,x,x,x,x,25.1,98.8,x,x
Sudan,2001,x,x,x,x,x,x,x,x,x,x,24.9,97.5,x,x
Sudan,2002,x,x,x,x,x,x,x,x,x,x,24.7,97.5,x,x
Sudan,2003,x,x,x,x,x,x,x,x,x,x,24.7,98.5,x,x
Sudan,2004,x,x,x,x,x,x,x,x,x,x,24.8,98.5,x,x
Sudan,2005,x,x,x,x,x,x,x,x,x,x,24.8,98.6,x,x
Sudan,2006,x,x,x,x,7.8,9.5,x,x,x,x,24.9,x,x,x
Sudan,2008,x,x,x,x,x,x,24.2,3,22.2,28.4,x,x,x,x
Sudan,2010,x,x,x,x,..,9,x,x,x,x,x,x,x,x
Suriname,1964,x,x,x,x,x,x,19.8,2.8,18.6,23.6,x,x,x,x
Suriname,1985,20,20,x,x,x,x,x,x,x,x,31.4,100.5,1899,x
Suriname,1986,20,20,x,x,x,x,x,x,x,x,32.8,x,1711,x
Suriname,1987,x,x,x,x,x,x,x,x,x,x,33.3,x,x,x
Suriname,1988,20,20,x,x,x,x,x,x,x,x,34.6,x,1500,x
Suriname,1989,20,20,x,x,x,x,x,x,x,x,35.3,x,1755,x
Suriname,1990,20,20,x,x,x,x,x,x,x,x,35.8,100,1634,x
Suriname,1991,20,20,x,x,x,x,x,x,x,x,35.3,99.8,1553,x
Suriname,1992,20,20,x,x,46.6,48,x,x,x,x,35,99.6,1701,x
Suriname,1993,20,20,x,x,x,x,x,x,x,x,33.3,x,1854,x
Suriname,1994,20,20,x,x,x,x,x,x,x,x,33.6,x,1468,x
Suriname,1995,20,20,x,x,x,x,x,x,x,x,34.3,99.6,1438,x
Suriname,1996,20,20,x,x,x,x,x,x,x,x,34.3,x,1561,x
Suriname,1997,20,20,x,x,x,x,x,x,x,x,35.3,x,1858,x
Suriname,1998,20,20,x,x,x,x,x,x,x,x,36.2,x,1526,x
Suriname,1999,20,20,x,x,x,x,x,x,x,x,36.6,x,1466,x
Suriname,2000,20,20,x,x,40.6,42.1,x,x,x,x,36.6,99.5,1547,x
Suriname,2001,20,20,x,x,x,x,x,x,x,x,36.7,x,1679,x
Suriname,2002,20,20,x,x,x,x,x,x,x,x,36.7,x,1729,x
Suriname,2003,20,20,x,x,x,x,x,x,x,x,36.8,98.9,1511,x
Suriname,2004,20,20,87.2,92,x,x,3.4,0.7,28.8,31.8,34.6,98.4,1526,x
Suriname,2005,20,20,x,x,x,x,x,x,x,x,34.8,99.7,1435,x
Suriname,2006,x,x,x,x,45,45.6,x,x,x,x,35,x,x,x
Swaziland,1985,x,x,x,x,x,x,x,x,x,x,38.1,111.6,x,x
Swaziland,1986,x,x,65.2,69.7,x,x,1.8,0.2,30.3,32.4,37.9,111.8,x,x
Swaziland,1987,x,x,x,x,x,x,x,x,x,x,38,x,x,x
Swaziland,1988,x,x,x,x,17.1,19.8,x,x,x,x,38.2,x,x,x
Swaziland,1989,x,x,x,x,x,x,x,x,x,x,38.2,x,x,x
Swaziland,1990,x,x,x,x,x,x,x,x,x,x,38.2,112.2,x,x
Swaziland,1991,x,x,x,x,x,x,x,x,x,x,37.9,x,x,x
Swaziland,1992,x,x,x,x,x,x,x,x,x,x,37,x,x,x
Swaziland,1993,x,x,x,x,x,x,x,x,x,x,36.7,x,x,x
Swaziland,1994,x,x,x,x,x,x,x,x,x,x,36.6,113.9,x,x
Swaziland,1995,x,x,x,x,x,x,x,x,x,x,35.6,108.6,x,x
Swaziland,1996,x,x,x,x,x,x,x,x,x,x,35.1,113.9,x,x
Swaziland,1997,x,x,x,x,x,x,x,x,x,x,35,111.2,x,x
Swaziland,1998,x,x,x,x,x,x,x,x,x,x,34.5,x,x,x
Swaziland,1999,x,x,x,x,x,x,x,x,x,x,34.3,x,x,x
Swaziland,2000,x,x,78.3,80.9,26,27.7,x,x,x,x,33.9,107.9,x,x
Swaziland,2001,x,x,x,x,x,x,x,x,x,x,33.5,x,x,x
Swaziland,2002,x,x,x,x,38.6,40.1,x,x,x,x,33,x,x,x
Swaziland,2003,x,x,x,x,x,x,x,x,x,x,32.6,x,x,x
Swaziland,2004,x,x,x,x,x,x,x,x,x,x,32.9,x,x,x
Swaziland,2005,x,x,x,x,x,x,x,x,x,x,32.6,107.3,x,x
Swaziland,2006,x,x,x,x,x,x,7.2,0.2,26,30,32.3,x,x,x
Swaziland,2007,x,x,x,x,46.8,50.6,6.9,1.8,26.5,30.5,x,x,x,x
Swaziland,2010,x,x,x,x,63,65.2,x,x,x,x,x,x,x,x
Sweden,1970,x,x,x,x,x,x,2.3,0.2,23.7,26.2,x,x,x,x
Sweden,1981,x,x,x,x,72,78,x,x,x,x,x,x,x,x
Sweden,1985,18,18,x,x,x,x,0.5,0.1,29.6,32.1,47.3,102.5,3137,x
Sweden,1986,18,18,x,x,x,x,x,x,x,x,47.3,102.5,3171,x
Sweden,1987,18,18,x,x,x,x,x,x,x,x,47.5,102.6,3000,x
Sweden,1988,18,18,x,x,x,x,x,x,x,x,47.6,102.6,3114,x
Sweden,1989,18,18,x,x,x,x,x,x,x,x,47.7,102.5,3483,x
Sweden,1990,18,18,x,x,x,x,x,x,x,x,47.7,102.4,3877,x
Sweden,1991,18,18,x,x,x,x,x,x,x,x,47.6,102.4,3564,x
Sweden,1992,18,18,x,x,x,x,x,x,x,x,47.6,102.4,3148,x
Sweden,1993,18,18,x,x,x,x,x,x,x,x,47.5,102.4,2850,x
Sweden,1994,18,18,x,x,x,x,x,x,x,x,47.3,102.4,2416,x
Sweden,1995,18,18,x,x,x,x,0.5,0.1,31.3,33.6,47.4,102.4,2138,x
Sweden,1996,18,18,x,x,64.8,75.2,x,x,x,x,47.5,102.4,1905,x
Sweden,1997,18,18,x,x,x,x,x,x,x,x,47.2,102.4,1226,x
Sweden,1998,18,18,x,x,x,x,x,x,x,x,46.9,102.4,1146,x
Sweden,1999,18,18,x,x,x,x,x,x,x,x,47.1,102.3,1210,x
Sweden,2000,x,x,x,x,x,x,x,x,x,x,47.3,102.2,x,x
Sweden,2001,18,18,x,x,x,x,x,x,x,x,47.6,102.2,1656,x
Sweden,2002,18,18,x,x,x,x,x,x,x,x,47.6,102,1691,x
Sweden,2003,18,18,x,x,x,x,0.5,0.1,32.4,34.5,47.7,101.9,x,x
Sweden,2004,18,18,x,x,x,x,x,x,x,x,47.4,101.8,1604,x
Sweden,2005,18,18,x,x,x,x,x,x,x,x,47.4,101.7,1681,x
Sweden,2006,x,x,x,x,x,x,x,x,x,x,47.4,x,x,x
Sweden,2010,x,x,x,x,x,x,0.5,0.1,31.4,33.5,x,x,x,x
Switzerland,1970,x,x,x,x,x,x,3.7,0.3,22.6,26,x,x,x,x
Switzerland,1980,x,x,x,x,64.9,71.2,1.6,0.2,25,27.9,x,x,x,x
Switzerland,1985,18,18,x,x,x,x,x,x,x,x,38.9,105.2,1568,x
Switzerland,1986,18,18,x,x,x,x,x,x,x,x,39.2,105.1,1502,x
Switzerland,1987,18,18,x,x,x,x,x,x,x,x,39.5,105.1,1373,x
Switzerland,1988,18,18,x,x,x,x,x,x,x,x,39.7,105,1465,x
Switzerland,1989,18,18,x,x,x,x,x,x,x,x,40,104.9,1425,x
Switzerland,1990,18,18,x,x,x,x,x,x,x,x,40.4,102.7,1438,x
Switzerland,1991,18,18,x,x,x,x,x,x,x,x,41,104.8,1606,x
Switzerland,1992,18,18,x,x,x,x,x,x,x,x,41.4,104.7,1432,x
Switzerland,1993,18,18,x,x,x,x,x,x,x,x,41.9,104.7,1306,x
Switzerland,1994,18,18,x,x,x,x,x,x,x,x,42.4,104.7,1150,x
Switzerland,1995,18,18,x,x,77.5,82,1.4,0.2,27.5,30.2,42.9,104.6,1068,x
Switzerland,1996,18,18,x,x,x,x,x,x,x,x,43.4,104.8,1103,x
Switzerland,1997,18,18,x,x,x,x,x,x,x,x,43.7,104.8,1101,x
Switzerland,1998,18,18,x,x,x,x,x,x,x,x,44.1,104.8,1106,x
Switzerland,1999,18,18,x,x,x,x,x,x,x,x,44.2,104.7,1185,x
Switzerland,2000,18,18,x,x,x,x,x,x,x,x,44.5,104.5,1208,x
Switzerland,2001,18,18,x,x,x,x,x,x,x,x,44.9,104.7,1146,x
Switzerland,2002,18,18,x,x,x,x,x,x,x,x,45.3,104.6,1105,x
Switzerland,2003,18,18,x,x,x,x,x,x,x,x,45.4,104.5,1086,x
Switzerland,2004,18,18,x,x,x,x,x,x,x,x,46,104.3,1084,x
Switzerland,2005,18,18,x,x,x,x,0.7,0.1,29.5,32.4,46.3,105.1,1091,x
Switzerland,2006,x,x,x,x,x,x,x,x,x,x,46.6,x,x,x
Switzerland,2009,x,x,x,x,x,x,0.7,0.1,29.8,32.7,x,x,x,x
Syria,1970,x,x,x,x,x,x,27.7,4.2,20.7,25.9,x,x,x,x
Syria,1978,x,x,x,x,22.4,29.5,x,x,x,x,x,x,x,x
Syria,1981,x,x,x,x,x,x,24.9,3.8,21.5,25.7,x,x,x,x
Syria,1985,x,x,x,x,x,x,x,x,x,x,23.8,98.4,x,x
Syria,1986,x,x,x,x,x,x,x,x,x,x,24.2,95.8,x,x
Syria,1987,x,x,x,x,x,x,x,x,x,x,24.7,95.8,x,x
Syria,1988,x,x,x,x,x,x,x,x,x,x,25.1,95.7,x,x
Syria,1989,x,x,x,x,x,x,x,x,x,x,25.6,95.8,x,x
Syria,1990,x,x,x,x,x,x,x,x,x,x,26,98.4,x,x
Syria,1991,x,x,x,x,x,x,x,x,x,x,26.4,95.8,x,x
Syria,1992,x,x,x,x,x,x,x,x,x,x,26.8,95.7,x,x
Syria,1993,x,x,x,x,28.3,39.6,x,x,x,x,27.2,95.7,x,x
Syria,1994,x,x,x,x,x,x,x,x,x,x,27.7,95.8,x,x
Syria,1995,x,x,x,x,x,x,x,x,x,x,28.1,98.2,x,x
Syria,1996,x,x,x,x,x,x,x,x,x,x,28.5,95.5,x,x
Syria,1997,x,x,x,x,x,x,x,x,x,x,28.9,95.5,x,x
Syria,1998,x,x,x,x,x,x,x,x,x,x,29.3,95.8,x,x
Syria,1999,x,x,x,x,x,x,x,x,x,x,29.7,95.5,x,x
Syria,2000,x,x,x,x,x,x,x,x,x,x,29.1,98.1,x,x
Syria,2001,x,x,x,x,35.1,46.6,10.9,0.2,25.4,29.3,29.4,95.5,x,x
Syria,2002,x,x,74.2,91,x,x,x,x,x,x,29.6,95.5,x,x
Syria,2003,x,x,x,x,x,x,x,x,x,x,29.9,95.5,x,x
Syria,2004,x,x,73.6,87.8,x,x,x,x,x,x,30.2,95.5,x,x
Syria,2005,x,x,x,x,x,x,x,x,x,x,30.4,98.1,x,x
Syria,2006,x,x,x,x,42.6,58.3,x,x,x,x,30.7,x,x,x
Tajikistan,1979,x,x,x,x,x,x,15.2,1.9,19.6,22.3,x,x,x,x
Tajikistan,1985,x,x,x,x,x,x,x,x,x,x,43.9,101.3,x,x
Tajikistan,1986,x,x,x,x,x,x,x,x,x,x,43.5,x,x,x
Tajikistan,1987,x,x,x,x,x,x,x,x,x,x,43.2,x,x,x
Tajikistan,1988,x,x,x,x,x,x,x,x,x,x,42.9,x,x,x
Tajikistan,1989,x,x,96.6,98.8,x,x,11.6,1.3,20.9,23.2,42.6,101.3,10214,x
Tajikistan,1990,x,x,x,x,x,x,x,x,x,x,42.2,101.3,10885,x
Tajikistan,1991,x,x,x,x,x,x,x,x,x,x,42.1,101.6,12604,x
Tajikistan,1992,x,x,x,x,x,x,x,x,x,x,42.1,101.5,11329,x
Tajikistan,1993,x,x,x,x,x,x,x,x,x,x,42,101.4,14860,x
Tajikistan,1994,x,x,x,x,x,x,x,x,x,x,42,x,15886,x
Tajikistan,1995,x,x,x,x,x,x,x,x,x,x,42,99.9,x,x
Tajikistan,1996,x,x,x,x,x,x,x,x,x,x,42,x,x,x
Tajikistan,1997,x,x,x,x,x,x,x,x,x,x,42,x,x,x
Tajikistan,1998,x,x,x,x,x,x,x,x,x,x,42.1,x,x,x
Tajikistan,1999,x,x,x,x,x,x,x,x,x,x,42.2,99.7,x,x
Tajikistan,2000,x,x,99.2,99.7,27.3,33.9,13.9,2.3,21.3,24.1,42.4,99.5,x,x
Tajikistan,2001,x,x,x,x,x,x,x,x,x,x,42.9,99.6,x,x
Tajikistan,2002,x,x,x,x,x,x,x,x,x,x,43.3,99.5,x,x
Tajikistan,2003,x,x,x,x,x,x,x,x,x,x,43.8,99.4,x,x
Tajikistan,2004,x,x,x,x,x,x,x,x,x,x,43.5,x,x,x
Tajikistan,2005,x,x,x,x,33.1,37.9,x,x,x,x,43.7,101.4,x,x
Tajikistan,2006,x,x,x,x,x,x,x,x,x,x,43.9,x,x,x
Tajikistan,2007,x,x,x,x,31.7,37.1,x,x,x,x,x,x,x,x
Tajikistan,2010,x,x,x,x,x,x,13.4,2.2,22.1,24.7,x,x,x,x
Tanzania,1985,x,x,x,x,x,x,x,x,x,x,50.2,102.2,x,x
Tanzania,1986,x,x,x,x,x,x,x,x,x,x,50.2,x,x,x
Tanzania,1987,x,x,x,x,x,x,x,x,x,x,50.2,x,x,x
Tanzania,1988,x,x,48.1,71.4,x,x,x,x,x,x,50.2,106.2,x,x
Tanzania,1989,x,x,x,x,x,x,x,x,x,x,50.2,x,x,x
Tanzania,1990,x,x,x,x,x,x,x,x,x,x,50.2,101.9,x,x
Tanzania,1991,x,x,x,x,x,x,x,x,x,x,50.2,x,x,x
Tanzania,1992,x,x,x,x,x,x,x,x,x,x,50.1,x,x,x
Tanzania,1993,x,x,x,x,x,x,x,x,x,x,50.1,x,x,x
Tanzania,1994,x,x,x,x,x,x,x,x,x,x,50,x,x,x
Tanzania,1995,x,x,x,x,x,x,x,x,x,x,50,101.9,x,x
Tanzania,1996,x,x,x,x,x,x,x,x,x,x,50,x,x,x
Tanzania,1997,x,x,x,x,x,x,x,x,x,x,49.9,x,x,x
Tanzania,1998,x,x,x,x,x,x,x,x,x,x,49.9,x,x,x
Tanzania,1999,x,x,x,x,x,x,x,x,x,x,49.9,x,x,x
Tanzania,2000,x,x,x,x,x,x,x,x,x,x,49.9,101.7,x,x
Tanzania,2001,x,x,x,x,x,x,x,x,x,x,49.9,x,x,x
Tanzania,2002,x,x,62.2,77.5,x,x,x,x,x,x,49.9,104.7,x,x
Tanzania,2003,18,18,x,x,x,x,x,x,x,x,49.8,x,x,x
Tanzania,2004,x,x,x,x,x,x,x,x,x,x,49.7,x,x,x
Tanzania,2005,x,x,x,x,x,x,x,x,x,x,49.7,101.2,x,x
Tanzania,2006,x,x,x,x,x,x,x,x,x,x,49.6,x,x,x
Thailand,1970,x,x,x,x,14.8,14.8,18.9,3.7,22,24.7,x,x,x,x
Thailand,1973,x,x,x,x,25.7,26.3,x,x,x,x,x,x,x,x
Thailand,1975,x,x,x,x,33.9,36.7,x,x,x,x,x,x,x,x
Thailand,1978,x,x,x,x,49.3,53.4,x,x,x,x,x,x,x,x
Thailand,1980,x,x,x,x,x,x,16.7,4.2,22.8,24.9,x,x,x,x
Thailand,1981,x,x,x,x,56.3,59,x,x,x,x,x,x,x,x
Thailand,1984,x,x,x,x,62,64.6,x,x,x,x,x,x,x,x
Thailand,1985,x,x,x,x,x,x,x,x,x,x,46.8,100.9,x,x
Thailand,1986,x,x,x,x,x,x,x,x,x,x,46.9,99.5,x,x
Thailand,1987,x,x,x,x,68.3,70.5,x,x,x,x,46.9,99.5,x,x
Thailand,1988,x,x,x,x,x,x,x,x,x,x,47,99.5,x,x
Thailand,1989,x,x,x,x,64.2,66.2,x,x,x,x,46.9,99.5,x,x
Thailand,1990,x,x,x,x,x,x,14.7,4,23.5,26,46.8,101.6,x,x
Thailand,1991,x,x,x,x,x,x,x,x,x,x,46.3,99.9,x,x
Thailand,1992,x,x,x,x,x,x,x,x,x,x,45.7,100,x,x
Thailand,1993,x,x,x,x,72.2,73.9,x,x,x,x,45.1,100,x,x
Thailand,1994,x,x,x,x,x,x,x,x,x,x,44.3,100.1,x,x
Thailand,1995,x,x,x,x,73.8,75.2,x,x,x,x,45,102.2,x,x
Thailand,1996,x,x,x,x,x,x,x,x,x,x,45.7,100.3,x,x
Thailand,1997,x,x,x,x,69.8,72.2,x,x,x,x,45.9,100.4,x,x
Thailand,1998,x,x,x,x,x,x,x,x,x,x,45.6,100.5,x,x
Thailand,1999,x,x,x,x,x,x,x,x,x,x,45.6,100.5,x,x
Thailand,2000,x,x,90.5,94.9,x,x,11.2,3.4,24.1,27.4,45.9,103.5,x,x
Thailand,2001,x,x,x,x,76.1,77.8,x,x,x,x,45.7,100.7,x,x
Thailand,2002,x,x,x,x,x,x,x,x,x,x,45.8,100.7,x,x
Thailand,2003,x,x,x,x,x,x,x,x,x,x,45.9,100.8,x,x
Thailand,2004,x,x,x,x,x,x,x,x,x,x,46.5,103.3,x,x
Thailand,2005,x,x,x,x,70.1,71.5,x,x,x,x,46.8,105,x,x
Thailand,2006,17,17,x,x,79.8,81.1,x,x,x,x,47,x,x,x
Thailand,2009,x,x,x,x,77.5,79.6,x,x,x,x,x,x,x,x
Timor Leste,1985,x,x,x,x,x,x,x,x,x,x,39.3,96.5,x,x
Timor Leste,1986,x,x,x,x,x,x,x,x,x,x,39.1,x,x,x
Timor Leste,1987,x,x,x,x,x,x,x,x,x,x,38.8,x,x,x
Timor Leste,1988,x,x,x,x,x,x,x,x,x,x,38.2,x,x,x
Timor Leste,1989,x,x,x,x,x,x,x,x,x,x,37.8,x,x,x
Timor Leste,1990,x,x,x,x,x,x,x,x,x,x,37.5,94.3,x,x
Timor Leste,1991,x,x,x,x,20.4,25.1,x,x,x,x,37.2,x,x,x
Timor Leste,1992,x,x,x,x,x,x,x,x,x,x,37,x,x,x
Timor Leste,1993,x,x,x,x,x,x,x,x,x,x,36.9,x,x,x
Timor Leste,1994,x,x,x,x,20.7,22.6,x,x,x,x,36.8,x,x,x
Timor Leste,1995,x,x,x,x,x,x,x,x,x,x,36.8,94.8,x,x
